bomber,10
Karafuto,10
samurai,10
Fushimi,10
bombardment,10
depression,10
booklet,10
Stalin,10
Meiji,10
implement,10
Zhukov,10
Conditions,10
unit,10
Tsingtao,10
Ijuin,10
Iwao,10
Chiang,10
effort,10
German,10
Nomonhan,10
Hitler,10
information,10
Yalta,10
Kai,10
militarist,10
fascism,10
militarism,10
Marianas,10
capitalism,10
encompassing,10
bombing,10
group,10
Sino,10
Bolshevik,10
Bataan,10
operation,10
factory,10
Mutsuhito,10
Fürst,10
interaction,10
Hamaguchi,10
Iwakura,10
zaibatsu,10
Adolf,10
Renegotiation,10
totalitarianism,10
commence,10
Konoe,10
Corregidor,10
Germany,10
Burma,10
Mitsumasa,10
Fascist,10
Nazism,10
radio,10
Hajime,10
Araki,10
availability,10
Yokusankai,10
Shelling,10
Industrial,10
annexation,10
Wakatsuki,10
Hideki,10
Iwo,10
Jehol,10
Fumimaro,10
Osami,10
Pearl,10
Malang,10
submarine,10
Expeditionary,10
Hiroshima,10
pact,10
Giichi,10
soil,10
Heihachiro,10
Tojo,10
Mineichi,10
radiation,10
Ishii,10
Manchukuoan,10
Nazi,10
airfield,10
Polish,10
Kodama,10
shek,10
Guadalcanal,10
Saipan,10
Kwantung,10
Malaya,10
continuing,10
Konoye,10
Russia,10
Jima,10
support,10
Higashifushimi,10
elimination,10
Sukeyuki,10
Leyte,10
Hiranuma,10
neutralized,10
Kanai,10
Yonai,10
Kolchak,10
Yoshika,10
Koiso,10
Tokugawa,10
Hirohito,10
Bacteriological,10
diplomacy,9
modernization,9
Nanking,9
industrialization,9
Manchukuo,9
apparatus,9
Terauchi,9
installed,9
shortage,9
Kodo,9
Amur,9
MacArthur,9
Uehara,9
shogunate,9
Fukuzawa,9
armistice,9
satellite,9
Klemen,9
Headquarters,9
Neutrality,9
offensive,9
daimyo,8
colonialism,8
Hiroyasu,8
outlined,8
level,8
Nagasaki,8
Edo,8
Research,8
Filipino,8
ensure,8
data,7
Kwai,7
consolidate,7
develop,7
Transportation,7
mid,7
Teikoku,7
scrap,7
Malay,7
Communists,7
area,7
equated,7
problem,7
Railway,7
Taisei,6
Americas,6
ultranationalists,6
response,6
initiative,6
Representatives,6
Okada,6
planning,6
impact,6
securing,6
concern,6
cooperation,6
Boxer,6
Boshin,6
air,6
Shanghai,6
carrier,6
concept,5
resistance,5
Ezo,5
subsidized,5
Philippines,5
control,5
democracy,5
Civilization,5
collaboration,5
Malayan,5
communist,5
Keene,5
Tokyo,5
von,5
Starvation,5
etiquette,5
offset,5
manufacturing,5
encircling,5
California,5
lack,4
Masatake,4
modernised,4
involved,4
vis,4
Manchu,4
secured,4
Pacific,4
bakufu,4
dropped,4
including,4
guerrilla,4
framework,4
related,4
Kotohito,4
Roosevelt,4
preparation,4
Potsdam,4
Kyoto,4
Tsushima,4
Hawaii,4
reserve,4
communism,4
liberation,4
Keisuke,4
ignored,4
Berlin,4
breakaway,4
anti,4
Isoroku,4
Shinto,4
aspect,4
increased,4
expansion,4
corp,4
industry,4
demonstrate,4
propaganda,4
rubber,4
program,3
Western,3
Georgy,3
Sugiyama,3
Russians,3
morale,3
total,3
experimentation,3
slogan,3
tax,3
Yasuhiko,3
Asaka,3
Tosa,3
Forces,3
Emergence,3
material,3
stabilize,3
characterized,3
counterpart,3
Association,3
mining,3
Kuniaki,3
Puyi,3
factor,3
Shintoist,3
defense,3
supply,3
Marines,3
Mitsui,3
week,3
Peking,3
input,3
increases,3
clan,3
Nippon,3
Moscow,3
Umezu,3
manufactured,3
communication,3
Vladivostok,3
Tsarist,3
launching,3
Nagano,3
failure,3
outpost,3
Quezon,3
enthronement,3
Panay,3
removal,2
minute,2
Namamugi,2
protectorate,2
Russian,2
domination,2
blocking,2
installing,2
tension,2
uprising,2
invasion,2
crowded,2
liner,2
repatriated,2
wing,2
Volunteer,2
materialized,2
Aritomo,2
Ching,2
competed,2
district,2
system,2
station,2
Yamagata,2
Replacement,2
Douglas,2
Russo,2
industrialized,2
leased,2
Yorihito,2
suffrage,2
recoup,2
Komei,2
hinged,2
constructing,2
result,2
figurehead,2
merging,2
Diplomat,2
formalized,2
Allied,2
Ogasawara,2
discrepancy,2
Manuel,2
Milne,2
treatment,2
homeland,2
Urach,2
vacuum,2
Manchuria,2
envisioned,2
export,2
consultative,2
Togo,2
seclusion,2
defensive,2
demarcation,2
Japan,2
Satow,2
Kagoshima,2
Kanagawa,2
Chichibu,2
regime,2
Meetinghouse,2
upheaval,2
immunity,2
Corps,2
American,2
Asian,2
Sumatra,1
Richardson,1
Columbia,1
zone,1
concerned,1
dominated,1
Toba,1
invader,1
thinker,1
cost,1
Ambon,1
estimated,1
Nambu,1
Janet,1
abreast,1
liberated,1
kum,1
expansionism,1
Koreans,1
Kanji,1
Kuril,1
leadership,1
Canal,1
enactment,1
York,1
Europe,1
germ,1
emigration,1
carrying,1
Arisugawa,1
Eiji,1
battlefront,1
Borneo,1
currency,1
Americans,1
stock,1
Sadao,1
Yalu,1
advocated,1
counseled,1
responsibility,1
capitalist,1
Takahito,1
restriction,1
Madoka,1
administration,1
stability,1
Hayao,1
production,1
Whitney,1
farmer,1
civilian,1
economy,1
Satsuma,1
energy,1
navy,1
agriculture,1
sentiment,1
China,1
strategist,1
Theater,1
advance,1
traveled,1
vote,1
legalized,1
Demands,1
looting,1
accordance,1
individual,1
palace,1
smallpox,1
foreigner,1
onset,1
Stavka,1
Nationalists,1
objective,1
Siberia,1
Oahu,1
Sakoku,1
Yukichi,1
metal,1
bomb,1
Union,1
armament,1
inviolability,1
costing,1
Osachi,1
banned,1
Fighting,1
setback,1
Soviet,1
Manchus,1
pistol,1
banking,1
activity,1
tended,1
capacity,1
overruled,1
Mitsubishi,1
Sakhalin,1
cousin,1
Japanese,1
Yui,1
planned,1
Axis,1
Guinea,1
Takamori,1
Curtain,1
endeavor,1
Cabinet,1
shogun,1
signatory,1
Allies,1
stationed,1
Nations,1
demand,1
spearheaded,1
tank,1
Marshall,1
expanded,1
replaced,1
Mongolian,1
Continuum,1
nationalism,1
textile,1
Suez,1
oil,1
Hakodate,1
Coral,1
Provisional,1
gunboat,1
center,1
States,1
coordinate,1
United,1
yen,1
Marine,1
Jansen,1
Guam,1
battlefield,1
Java,1
growth,1
International,1
provided,1
Johore,1
Seoul,1
Singapore,1
warfare,1
leader,1
agreement,1
Revolution,1
freedom,1
recognized,1
delimitation,1
militarization,1
Shimonoseki,1
signing,1
Hayashi,1
development,1
structure,1
landing,1
Mongolia,1
Wang,1
embargo,1
Britain,1
bombarding,1
casualty,1
personnel,1
scale,1
rallied,1
Yoshinobu,1
status,1
caste,1
