Nomonhan,8
Fukuzawa,8
Klemen,8
Guadalcanal,8
Kanai,8
Bolshevik,7
Edo,7
bomber,6
Fushimi,6
Hitler,6
militarist,6
fascism,6
militarism,6
Bataan,6
Kotohito,6
Higashifushimi,6
Hiroshima,6
Filipino,6
Yonai,6
Railway,6
Manchukuo,5
Stalin,5
Malaya,5
Chiang,5
bakufu,5
Yalta,5
Takahito,5
Mutsuhito,5
totalitarianism,5
zaibatsu,5
Renegotiation,5
Sakoku,5
Nazism,5
Hideki,5
Fascist,5
shogunate,5
Hayao,5
armistice,5
Tojo,5
Mineichi,5
Yokusankai,5
Nazi,5
shek,5
Saipan,5
Kwantung,5
Mitsumasa,5
Kolchak,5
Bacteriological,5
industrialization,4
depression,4
Konoye,4
Zhukov,4
Philippines,4
German,4
Osachi,4
bombing,4
shortage,4
factory,4
Fürst,4
pact,4
Adolf,4
Konoe,4
Corregidor,4
MacArthur,4
Stavka,4
Germany,4
Iwo,4
radio,4
annexation,4
Wakatsuki,4
Yorihito,4
Fumimaro,4
Osami,4
Pearl,4
submarine,4
Expeditionary,4
Jima,4
Heihachiro,4
Manchukuoan,4
Shinto,4
airfield,4
expansionism,4
Vladivostok,4
Sukeyuki,4
Leyte,4
Hiranuma,4
offensive,4
Yoshika,4
Hirohito,4
Togo,3
samurai,3
apparatus,3
shogun,3
Conditions,3
Tsingtao,3
Manchu,3
effort,3
Kai,3
slogan,3
ultranationalists,3
democracy,3
Panay,3
Terauchi,3
Asaka,3
installed,3
group,3
guerrilla,3
Amur,3
outlined,3
Representatives,3
Hamaguchi,3
Iwakura,3
Kyoto,3
Puyi,3
Polish,3
cooperation,3
Soviet,3
Neutrality,3
Shintoist,3
scrap,3
Isoroku,3
Shelling,3
Ishii,3
Meiji,3
Manchuria,3
Kodama,3
Tokugawa,3
Russia,3
Korean,3
elimination,3
problem,3
Koiso,3
Masatake,2
diplomacy,2
program,2
Nanking,2
daimyo,2
Namamugi,2
bombardment,2
Ogasawara,2
morale,2
soil,2
Russian,2
Ijuin,2
Shimonoseki,2
Pacific,2
control,2
Australian,2
Yasuhiko,2
Marianas,2
data,2
manufacturing,2
capitalism,2
Kwai,2
setback,2
stabilize,2
Karafuto,2
operation,2
Kodo,2
Peking,2
system,2
Nagasaki,2
Yamagata,2
Potsdam,2
collaboration,2
Hawaii,2
Oahu,2
reserve,2
industrialized,2
area,2
planning,2
Hajime,2
Araki,2
Industrial,2
Hiroyasu,2
Keene,2
Keisuke,2
Komei,2
Tsushima,2
Takamori,2
initiative,2
Malang,2
Malay,2
Boshin,2
tank,2
air,2
Mitsui,2
Shanghai,2
develop,2
radiation,2
rubber,2
Iwao,2
Headquarters,2
Singapore,2
unit,2
experimentation,2
Kanji,2
Jehol,2
Burma,2
Kagoshima,2
propaganda,2
Chichibu,2
neutralized,2
personnel,2
Seoul,2
resistance,1
Columbia,1
Umezu,1
minute,1
Georgy,1
legalized,1
Ambon,1
Johore,1
estimated,1
Nambu,1
liberated,1
battlefront,1
boost,1
Sugiyama,1
Taisei,1
Canal,1
Teikoku,1
subsidized,1
bureaucracy,1
American,1
Arisugawa,1
blocking,1
installing,1
dropped,1
tension,1
Sadao,1
Yalu,1
uprising,1
crowded,1
Japanese,1
counseled,1
responsibility,1
repatriated,1
wing,1
Civilization,1
Cabinet,1
signatory,1
production,1
Whitney,1
farmer,1
materialized,1
Satow,1
militarization,1
Satsuma,1
Mongolia,1
Okada,1
agriculture,1
Ezo,1
strategist,1
USSR,1
Tsarist,1
district,1
gunboat,1
Association,1
reparation,1
Roosevelt,1
warfare,1
preparation,1
defense,1
Douglas,1
Nationalists,1
Russo,1
Siberia,1
immunity,1
Yukichi,1
metal,1
China,1
sector,1
bomb,1
Koreans,1
communism,1
Berlin,1
liberation,1
leased,1
Starvation,1
Manchus,1
suffrage,1
banking,1
hinged,1
Tosa,1
Sakhalin,1
supply,1
Allies,1
Tokyo,1
Allied,1
Marshall,1
von,1
nationalism,1
material,1
Hakodate,1
Coral,1
Provisional,1
center,1
States,1
coordinate,1
yen,1
homeland,1
Guinea,1
Mitsubishi,1
vacuum,1
clan,1
Guam,1
anti,1
battlefield,1
Nippon,1
expansion,1
leadership,1
industry,1
delimitation,1
Americans,1
Yoshinobu,1
Japan,1
Aritomo,1
involvement,1
germ,1
Hayashi,1
development,1
California,1
equated,1
Nagano,1
immigration,1
oil,1
outpost,1
embargo,1
Quezon,1
Kuniaki,1
International,1
regime,1
upheaval,1
Russians,1
scale,1
domination,1
week,1
Wang,1
Moscow,1
thinker,0
Korea,0
Kuril,0
emigration,0
Madoka,0
York,0
Kong,0
overruled,0
duce,0
Yui,0
Axis,0
United,0
Baltic,0
Marine,0
Hong,0
growth,0
