Guadalcanal,10
bomber,7
Stalingrad,7
Vichy,6
radar,5
airfields,5
Tobruk,4
aircraft,4
Tito,4
Yalta,4
guerrilla,3
civilian,3
Blitz,3
Singapore,3
torpedo,3
Luftwaffe,3
Pearl,3
Malaya,3
Thailand,3
materiel,3
Leyte,3
Corregidor,3
Okinawa,3
fighter,3
Truman,3
bomb,2
battleship,2
Mindanao,2
convoy,2
Smolensk,2
bombing,2
destroyer,2
bombed,2
Casablanca,2
armoured,2
navy,2
Moresby,2
Yugoslav,2
Libya,2
Rabaul,2
Buna,2
Maginot,2
jet,2
strategy,2
Submarines,2
Rangoon,2
Molotov,2
Allied,2
aviation,2
Hiroshima,2
Aleutians,2
reconnaissance,2
Malta,2
Dunkirk,2
Nazis,2
Germans,2
Attlee,2
Volga,2
Burma,2
Churchill,2
interned,2
Nazism,2
Nazi,2
submarine,1
Kiev,1
rocket,1
scorched,1
whilst,1
Palestine,1
Chamberlain,1
aggression,1
Democratic,1
Russians,1
artillery,1
Curzon,1
Sino,1
Guinea,1
disrupt,1
Nanking,1
Netherlands,1
Filipino,1
Bulge,1
Alaska,1
Reich,1
Soviet,1
enemy,1
Leningrad,1
airman,1
Cairo,1
gun,1
Luzon,1
Polish,1
liberation,1
worldwide,1
invader,1
Manila,1
shek,1
freeze,1
Slovakia,1
Locarno,1
Kong,1
Norway,1
Dnieper,1
directive,1
Chancellor,1
Moscow,1
liberated,1
Balkans,1
affirming,1
Ukraine,1
Bessarabia,1
Harbor,1
Finland,1
Stalin,1
USSR,1
proxy,1
Abyssinian,1
Marshal,1
Moravia,1
naval,1
refugee,1
Indies,1
Doolittle,1
Americans,1
Crimea,1
liberator,1
Hong,1
Adolf,1
Serbs,1
encirclement,1
morale,1
Java,1
Rotterdam,1
Iran,1
warship,1
Assam,1
dictator,1
Entente,1
Iraq,1
war,1
armistice,1
infantry,1
Allies,1
Poland,1
landing,1
neighbour,1
Russian,1
Panzer,1
labourer,1
Chiang,1
aligned,1
pact,1
Battlefield,1
television,1
tank,1
target,1
Winston,1
gasoline,1
Italians,1
Mussolini,1
Hitler,1
Caucasus,1
Fronts,1
Borneo,1
Shanghai,1
Nagasaki,1
Potsdam,1
implemented,1
soldier,1
Iceland,1
trapped,1
Arab,1
Philippines,1
perimeter,1
raid,1
combat,1
fascist,1
Satellite,1
assault,1
Latvia,1
Generalissimo,1
Antony,1
Tunisia,1
Japanese,1
fighting,1
Alamein,1
Yugoslavia,1
jungle,1
agenda,1
Ribbentrop,1
Crete,1
Kuomintang,1
