Shodeinde,10
Biafran,10
Achebe,10
Umuahia,10
Abubakar,10
Unegbe,10
Nzeogwu,10
Gowon,10
Biafrans,10
Adekunle,10
Frontières,10
Ojukwu,10
Aguiyi,9
genocide,9
Soyinka,9
Garvey,8
Rusk,8
Balewa,7
Aburi,7
Nigerians,6
technician,6
Ilyushin,6
Nigerian,6
Ghana,5
breakaway,5
Enugu,5
Owerri,5
Onitsha,5
Tafawa,4
Azikiwe,4
Ironsi,4
Ahmadu,4
Fulani,4
program,3
enclave,3
Operational,3
function,3
Chinua,3
Odumegwu,3
Slogans,3
police,2
stalemate,2
level,2
Benin,2
Malmö,2
participation,2
Ibadan,2
African,2
Abeokuta,2
Kaduna,2
Nigeria,2
area,2
Nsukka,2
situation,2
Yakubu,2
imperialism,2
Lagos,2
Regional,1
Calabar,1
planning,1
disintegration,1
Northerners,1
candidate,1
Muslim,1
Hausa,1
awareness,1
Political,1
Effiong,1
estimated,1
Opobo,1
Médecins,1
leadership,1
group,1
ideology,1
Hausas,1
mobility,1
community,1
Kwale,1
system,1
secessionist,1
structure,1
Airwar,1
elite,1
population,1
Nnamdi,1
Biafra,1
education,1
role,1
pogrom,1
Oguta,1
Ekpene,1
response,1
achievement,1
